
time;ax;ay;az;wx;wy;wz;
26,0150;-1,4087;-23,8690;1,5050;-1,5478;-1,0151;-7,6328;
26,0590;-1,2751;-23,6894;2,2187;-1,5478;-1,0151;-7,6328;
26,0600;-1,2751;-23,6894;2,2187;-1,5478;-1,0151;-7,6328;
26,0600;-1,2751;-23,6894;2,2187;-1,7811;-1,0268;-7,5827;
26,1150;-1,2751;-23,6894;2,2187;-1,7811;-1,0268;-7,5827;
26,1390;-1,2751;-23,6894;2,2187;-1,7811;-1,0268;-7,5827;
26,1600;-1,2751;-23,6894;2,2187;-1,7811;-1,0268;-7,5827;
26,1600;-1,2751;-23,6894;2,2187;-1,7161;-0,9778;-7,5561;
26,1610;-1,2024;-23,4875;2,7065;-1,7161;-0,9778;-7,5561;
26,2130;-1,2024;-23,4875;2,7065;-1,7161;-0,9778;-7,5561;
26,2620;-1,2024;-23,4875;2,7065;-1,7161;-0,9778;-7,5561;
26,2620;-1,2024;-23,4875;2,7065;-1,4977;-0,9938;-7,5369;
26,2630;-1,1986;-23,1265;1,9534;-1,4977;-0,9938;-7,5369;
26,2630;-1,1986;-23,1265;1,9534;-1,4977;-0,9938;-7,5369;
26,3150;-1,1986;-23,1265;1,9534;-1,4977;-0,9938;-7,5369;
26,3620;-1,1986;-23,1265;1,9534;-1,4977;-0,9938;-7,5369;
26,3630;-1,1986;-23,1265;1,9534;-1,5776;-1,0439;-7,4953;
26,3630;-1,2820;-22,8298;1,8274;-1,5776;-1,0439;-7,4953;
26,4150;-1,2820;-22,8298;1,8274;-1,5776;-1,0439;-7,4953;
26,4610;-1,2820;-22,8298;1,8274;-1,5776;-1,0439;-7,4953;
26,4620;-1,2820;-22,8298;1,8274;-1,7150;-1,0513;-7,4453;
26,4620;-1,1227;-22,7046;2,3254;-1,7150;-1,0513;-7,4453;
26,5150;-1,1227;-22,7046;2,3254;-1,7150;-1,0513;-7,4453;
26,5640;-1,1227;-22,7046;2,3254;-1,7150;-1,0513;-7,4453;
26,5640;-1,1227;-22,7046;2,3254;-1,6415;-0,9949;-7,4197;
26,5640;-1,3123;-22,4198;2,5792;-1,6415;-0,9949;-7,4197;
26,6170;-1,3123;-22,4198;2,5792;-1,6415;-0,9949;-7,4197;
26,6370;-1,3123;-22,4198;2,5792;-1,6415;-0,9949;-7,4197;
26,6630;-1,3123;-22,4198;2,5792;-1,6415;-0,9949;-7,4197;
26,6630;-1,3123;-22,4198;2,5792;-1,4562;-0,9960;-7,3899;
26,6640;-1,2135;-22,1841;1,9269;-1,4562;-0,9960;-7,3899;
26,7170;-1,2135;-22,1841;1,9269;-1,4562;-0,9960;-7,3899;
26,7590;-1,2135;-22,1841;1,9269;-1,4562;-0,9960;-7,3899;
26,7610;-1,2135;-22,1841;1,9269;-1,4562;-0,9960;-7,3899;
26,7670;-1,2135;-22,1841;1,9269;-1,5297;-1,0194;-7,3483;
26,7670;-1,2969;-21,9750;1,6672;-1,5297;-1,0194;-7,3483;
26,8170;-1,2969;-21,9750;1,6672;-1,5297;-1,0194;-7,3483;
26,8660;-1,2969;-21,9750;1,6672;-1,5297;-1,0194;-7,3483;
26,8660;-1,2969;-21,9750;1,6672;-1,7204;-1,0535;-7,2983;
26,8670;-1,1241;-21,9325;2,2075;-1,7204;-1,0535;-7,2983;
26,9180;-1,1241;-21,9325;2,2075;-1,7204;-1,0535;-7,2983;
26,9640;-1,1241;-21,9325;2,2075;-1,7204;-1,0535;-7,2983;
26,9640;-1,1241;-21,9325;2,2075;-1,6756;-0,9842;-7,2748;
26,9640;-1,0174;-21,7139;2,9331;-1,6756;-0,9842;-7,2748;
27,0130;-1,0174;-21,7139;2,9331;-1,6756;-0,9842;-7,2748;
27,0200;-1,0174;-21,7139;2,9331;-1,6756;-0,9842;-7,2748;
27,0660;-1,0174;-21,7139;2,9331;-1,6756;-0,9842;-7,2748;
27,0660;-1,0174;-21,7139;2,9331;-1,3731;-0,9683;-7,2663;
27,0670;-1,0908;-21,4172;1,9182;-1,3731;-0,9683;-7,2663;
27,1200;-1,0908;-21,4172;1,9182;-1,3731;-0,9683;-7,2663;
27,1660;-1,0908;-21,4172;1,9182;-1,3731;-0,9683;-7,2663;
27,1660;-1,0908;-21,4172;1,9182;-1,4200;-1,0247;-7,2290;
27,1670;-1,2443;-21,1784;1,2792;-1,4200;-1,0247;-7,2290;
27,2210;-1,2443;-21,1784;1,2792;-1,4200;-1,0247;-7,2290;
27,2680;-1,2443;-21,1784;1,2792;-1,4200;-1,0247;-7,2290;
27,2680;-1,2443;-21,1784;1,2792;-1,7001;-1,0386;-7,1673;
27,2680;-1,1158;-21,1470;2,2544;-1,7001;-1,0386;-7,1673;
27,3230;-1,1158;-21,1470;2,2544;-1,7001;-1,0386;-7,1673;
27,3660;-1,1158;-21,1470;2,2544;-1,7001;-1,0386;-7,1673;
27,3670;-1,1158;-21,1470;2,2544;-1,6873;-0,9800;-7,1374;
27,3670;-1,1349;-20,8486;2,9561;-1,6873;-0,9800;-7,1374;
27,4220;-1,1349;-20,8486;2,9561;-1,6873;-0,9800;-7,1374;
27,4660;-1,1349;-20,8486;2,9561;-1,6873;-0,9800;-7,1374;
27,4660;-1,1349;-20,8486;2,9561;-1,4072;-0,9810;-7,1161;
27,4660;-1,1443;-20,5180;2,0731;-1,4072;-0,9810;-7,1161;
27,5080;-1,1443;-20,5180;2,0731;-1,4072;-0,9810;-7,1161;
27,5230;-1,1443;-20,5180;2,0731;-1,4072;-0,9810;-7,1161;
27,5670;-1,1443;-20,5180;2,0731;-1,4072;-0,9810;-7,1161;
27,5670;-1,1443;-20,5180;2,0731;-1,4210;-1,0077;-7,0799;
27,5670;-1,1715;-20,3372;1,4851;-1,4210;-1,0077;-7,0799;
27,6240;-1,1715;-20,3372;1,4851;-1,4210;-1,0077;-7,0799;
27,6680;-1,1715;-20,3372;1,4851;-1,4210;-1,0077;-7,0799;
27,6680;-1,1715;-20,3372;1,4851;-1,6064;-1,0279;-7,0341;
27,6680;-1,0672;-20,3562;2,0236;-1,6064;-1,0279;-7,0341;
27,7260;-1,0672;-20,3562;2,0236;-1,6064;-1,0279;-7,0341;
27,7570;-1,0672;-20,3562;2,0236;-1,6064;-1,0279;-7,0341;
27,7700;-1,0672;-20,3562;2,0236;-1,6064;-1,0279;-7,0341;
27,7710;-1,0672;-20,3562;2,0236;-1,6330;-0,9874;-7,0043;
27,7710;-1,1220;-20,1370;2,7244;-1,6330;-0,9874;-7,0043;
27,8270;-1,1220;-20,1370;2,7244;-1,6330;-0,9874;-7,0043;
27,8700;-1,1220;-20,1370;2,7244;-1,6330;-0,9874;-7,0043;
27,8710;-1,1220;-20,1370;2,7244;-1,4263;-0,9683;-6,9872;
27,8710;-1,0898;-20,0007;2,3738;-1,4263;-0,9683;-6,9872;
27,8840;-1,0898;-20,0007;2,3738;-1,4263;-0,9683;-6,9872;
27,9240;-1,0898;-20,0007;2,3738;-1,4263;-0,9683;-6,9872;
27,9680;-1,0898;-20,0007;2,3738;-1,4263;-0,9683;-6,9872;
27,9690;-1,0898;-20,0007;2,3738;-1,3678;-0,9821;-6,9617;
27,9690;-1,1303;-19,6522;1,5533;-1,3678;-0,9821;-6,9617;
28,0280;-1,1303;-19,6522;1,5533;-1,3678;-0,9821;-6,9617;
28,0710;-1,1303;-19,6522;1,5533;-1,3678;-0,9821;-6,9617;
28,0720;-1,1303;-19,6522;1,5533;-1,5361;-0,9949;-6,9148;
28,0720;-1,1072;-19,5349;1,8342;-1,5361;-0,9949;-6,9148;
28,1270;-1,1072;-19,5349;1,8342;-1,5361;-0,9949;-6,9148;
28,1710;-1,0078;-19,2692;2,3384;-1,5361;-0,9949;-6,9148;
28,1720;-1,0078;-19,2692;2,3384;-1,5361;-0,9949;-6,9148;
28,1720;-1,0078;-19,2692;2,3384;-1,6106;-0,9683;-6,8700;
28,2300;-1,0078;-19,2692;2,3384;-1,6106;-0,9683;-6,8700;
28,2710;-1,0147;-19,0938;2,3277;-1,6106;-0,9683;-6,8700;
28,2710;-1,0147;-19,0938;2,3277;-1,6106;-0,9683;-6,8700;
28,2720;-1,0147;-19,0938;2,3277;-1,4860;-0,9629;-6,8445;
28,3300;-1,0147;-19,0938;2,3277;-1,4860;-0,9629;-6,8445;
28,3720;-1,0147;-19,0938;2,3277;-1,4860;-0,9629;-6,8445;
28,3730;-1,0147;-19,0938;2,3277;-1,3965;-0,9683;-6,8125;
28,3730;-1,1172;-18,8546;1,8318;-1,3965;-0,9683;-6,8125;
28,3830;-1,1172;-18,8546;1,8318;-1,3965;-0,9683;-6,8125;
28,4300;-1,1172;-18,8546;1,8318;-1,3965;-0,9683;-6,8125;
28,4700;-1,0668;-18,7242;1,6958;-1,3965;-0,9683;-6,8125;
28,4710;-1,0668;-18,7242;1,6958;-1,3965;-0,9683;-6,8125;
28,4710;-1,0668;-18,7242;1,6958;-1,4668;-0,9747;-6,7731;
28,5320;-1,0668;-18,7242;1,6958;-1,4668;-0,9747;-6,7731;
28,5720;-1,0668;-18,7242;1,6958;-1,4668;-0,9747;-6,7731;
28,5730;-1,0668;-18,7242;1,6958;-1,5414;-0,9640;-6,7411;
28,5730;-0,9842;-18,6414;2,0858;-1,5414;-0,9640;-6,7411;
28,6300;-0,9842;-18,6414;2,0858;-1,5414;-0,9640;-6,7411;
28,6730;-0,9842;-18,6414;2,0858;-1,5414;-0,9640;-6,7411;
28,6740;-0,9842;-18,6414;2,0858;-1,4892;-0,9363;-6,7198;
28,6740;-0,9520;-18,5367;2,3120;-1,4892;-0,9363;-6,7198;
28,7340;-0,9520;-18,5367;2,3120;-1,4892;-0,9363;-6,7198;
28,7540;-0,9520;-18,5367;2,3120;-1,4892;-0,9363;-6,7198;
28,7730;-0,9520;-18,5367;2,3120;-1,4892;-0,9363;-6,7198;
28,7740;-0,9057;-18,3096;1,8602;-1,4892;-0,9363;-6,7198;
28,7740;-0,9057;-18,3096;1,8602;-1,3869;-0,9395;-6,6943;
28,8350;-0,9057;-18,3096;1,8602;-1,3869;-0,9395;-6,6943;
28,8750;-0,9057;-18,3096;1,8602;-1,3869;-0,9395;-6,6943;
28,8760;-0,9057;-18,3096;1,8602;-1,4114;-0,9448;-6,6655;
28,8770;-0,9982;-18,0981;1,7453;-1,4114;-0,9448;-6,6655;
28,9350;-0,9982;-18,0981;1,7453;-1,4114;-0,9448;-6,6655;
28,9720;-0,9982;-18,0981;1,7453;-1,4114;-0,9448;-6,6655;
28,9730;-0,9233;-17,9507;1,9422;-1,4114;-0,9448;-6,6655;
28,9730;-0,9233;-17,9507;1,9422;-1,4903;-0,9544;-6,6240;
29,0350;-0,9233;-17,9507;1,9422;-1,4903;-0,9544;-6,6240;
29,0740;-0,9233;-17,9507;1,9422;-1,4903;-0,9544;-6,6240;
29,0740;-0,9233;-17,9507;1,9422;-1,4903;-0,9469;-6,5877;
29,0750;-0,9179;-17,7574;2,3334;-1,4903;-0,9469;-6,5877;
29,1330;-0,9179;-17,7574;2,3334;-1,4903;-0,9469;-6,5877;
29,1730;-0,9179;-17,7574;2,3334;-1,4903;-0,9469;-6,5877;
29,1730;-1,0058;-17,5273;2,2585;-1,4903;-0,9469;-6,5877;
29,1740;-1,0058;-17,5273;2,2585;-1,3656;-0,9320;-6,5686;
29,2340;-1,0058;-17,5273;2,2585;-1,3656;-0,9320;-6,5686;
29,2550;-1,0058;-17,5273;2,2585;-1,3656;-0,9320;-6,5686;
29,2750;-1,0058;-17,5273;2,2585;-1,3656;-0,9320;-6,5686;
29,2750;-1,0058;-17,5273;2,2585;-1,2655;-0,9193;-6,5451;
29,2760;-1,0744;-17,3702;1,7505;-1,2655;-0,9193;-6,5451;
29,3350;-1,0744;-17,3702;1,7505;-1,2655;-0,9193;-6,5451;
29,3750;-1,1086;-17,1747;1,3102;-1,2655;-0,9193;-6,5451;
29,3760;-1,1086;-17,1747;1,3102;-1,2655;-0,9193;-6,5451;
29,3760;-1,1086;-17,1747;1,3102;-1,3070;-0,9225;-6,5057;
29,3770;-1,1086;-17,1747;1,3102;-1,3070;-0,9225;-6,5057;
29,4360;-1,1086;-17,1747;1,3102;-1,3070;-0,9225;-6,5057;
29,4750;-1,1086;-17,1747;1,3102;-1,3070;-0,9225;-6,5057;
29,4750;-1,1086;-17,1747;1,3102;-1,4913;-0,9544;-6,4588;
29,4760;-0,9495;-17,1408;1,8902;-1,4913;-0,9544;-6,4588;
29,5360;-0,9495;-17,1408;1,8902;-1,4913;-0,9544;-6,4588;
29,5750;-0,9495;-17,1408;1,8902;-1,4913;-0,9544;-6,4588;
29,5760;-0,9495;-17,1408;1,8902;-1,5084;-0,9384;-6,4290;
29,5760;-0,8583;-16,9439;2,6250;-1,5084;-0,9384;-6,4290;
29,6250;-0,8583;-16,9439;2,6250;-1,5084;-0,9384;-6,4290;
29,6380;-0,8583;-16,9439;2,6250;-1,5084;-0,9384;-6,4290;
29,6760;-0,8583;-16,9439;2,6250;-1,5084;-0,9384;-6,4290;
29,6770;-0,8583;-16,9439;2,6250;-1,2793;-0,9267;-6,4194;
29,6770;-0,9661;-16,7569;2,1993;-1,2793;-0,9267;-6,4194;
29,7390;-0,9661;-16,7569;2,1993;-1,2793;-0,9267;-6,4194;
29,7510;-0,9661;-16,7569;2,1993;-1,2793;-0,9267;-6,4194;
29,7770;-0,9661;-16,7569;2,1993;-1,2793;-0,9267;-6,4194;
29,7770;-0,9661;-16,7569;2,1993;-1,1877;-0,9597;-6,3971;
29,7770;-1,0124;-16,5233;1,2530;-1,1877;-0,9597;-6,3971;
29,8390;-1,0124;-16,5233;1,2530;-1,1877;-0,9597;-6,3971;
29,8770;-1,0124;-16,5233;1,2530;-1,1877;-0,9597;-6,3971;
29,8770;-1,0124;-16,5233;1,2530;-1,4061;-0,9800;-6,3470;
29,8780;-0,8231;-16,3756;1,6174;-1,4061;-0,9800;-6,3470;
43,1830;-0,8231;-16,3756;1,6174;-1,4061;-0,9800;-6,3470;
43,4440;-0,8231;-16,3756;1,6174;-1,4061;-0,9800;-6,3470;
43,4440;0,0000;0,0000;-0,0000;-1,4061;-0,9800;-6,3470;
43,4440;0,0000;0,0000;-0,0000;-0,0096;-0,0031;-0,0097;
43,4440;0,0000;0,0000;-0,0000;-0,0096;-0,0031;-0,0097;
43,5310;0,0000;0,0000;-0,0000;-0,0096;-0,0031;-0,0097;
43,5310;0,0000;0,0000;-0,0000;-0,1001;0,0075;0,0169;
43,5310;0,2437;-0,0527;0,3151;-0,1001;0,0075;0,0169;
43,5330;0,2437;-0,0527;0,3151;-0,1001;0,0075;0,0169;
43,6310;0,2437;-0,0527;0,3151;-0,1001;0,0075;0,0169;
43,6320;0,2437;-0,0527;0,3151;-0,0191;0,0512;0,0105;
43,6320;-0,1004;0,0148;0,2036;-0,0191;0,0512;0,0105;
43,6330;-0,1004;0,0148;0,2036;-0,0191;0,0512;0,0105;
43,7320;-0,1004;0,0148;0,2036;-0,0191;0,0512;0,0105;
43,7410;-0,1004;0,0148;0,2036;-0,0266;0,0597;0,0190;
43,7410;0,0690;-0,0686;0,1453;-0,0266;0,0597;0,0190;
43,7420;0,0690;-0,0686;0,1453;-0,0266;0,0597;0,0190;
43,8330;0,0690;-0,0686;0,1453;-0,0266;0,0597;0,0190;
43,8330;0,0690;-0,0686;0,1453;0,0181;-0,0596;0,0062;
43,8330;0,3547;-0,0418;-0,1280;0,0181;-0,0596;0,0062;
43,8350;0,3547;-0,0418;-0,1280;0,0181;-0,0596;0,0062;
43,9310;0,3547;-0,0418;-0,1280;0,0181;-0,0596;0,0062;
43,9320;0,3547;-0,0418;-0,1280;-0,0117;0,0416;-0,0491;
43,9320;-0,1787;0,0671;0,3017;-0,0117;0,0416;-0,0491;
43,9360;-0,1787;0,0671;0,3017;-0,0117;0,0416;-0,0491;
44,0350;-0,1787;0,0671;0,3017;-0,0117;0,0416;-0,0491;
44,0350;-0,1787;0,0671;0,3017;0,0150;-0,0543;-0,0449;
44,0350;0,0444;-0,0397;0,0085;0,0150;-0,0543;-0,0449;
44,0370;0,0444;-0,0397;0,0085;0,0150;-0,0543;-0,0449;
44,1330;0,1674;-0,0742;0,0678;0,0150;-0,0543;-0,0449;
44,1340;0,1674;-0,0742;0,0678;0,0150;-0,0543;-0,0449;
44,1340;0,1674;-0,0742;0,0678;0,0022;-0,0010;-0,0534;
44,1410;0,1674;-0,0742;0,0678;0,0022;-0,0010;-0,0534;
44,2370;0,1674;-0,0742;0,0678;0,0022;-0,0010;-0,0534;
44,2370;0,1674;-0,0742;0,0678;0,0171;0,0118;-0,0502;
44,2380;-0,1655;-0,0429;0,0566;0,0171;0,0118;-0,0502;
44,2380;-0,1655;-0,0429;0,0566;0,0171;0,0118;-0,0502;
44,3360;-0,1140;-0,0500;0,1938;0,0171;0,0118;-0,0502;
44,3370;-0,1140;-0,0500;0,1938;0,0171;0,0118;-0,0502;
44,3370;-0,1140;-0,0500;0,1938;0,0320;-0,0425;-0,0225;
44,3390;-0,1140;-0,0500;0,1938;0,0320;-0,0425;-0,0225;
44,4340;-0,1140;-0,0500;0,1938;0,0320;-0,0425;-0,0225;
44,4350;-0,1140;-0,0500;0,1938;0,0363;-0,0127;-0,0065;
44,4350;0,0374;-0,0409;-0,1211;0,0363;-0,0127;-0,0065;
44,4400;0,0374;-0,0409;-0,1211;0,0363;-0,0127;-0,0065;
44,5370;-0,1842;0,0608;0,0380;0,0363;-0,0127;-0,0065;
44,5380;-0,1842;0,0608;0,0380;0,0363;-0,0127;-0,0065;
44,5380;-0,1842;0,0608;0,0380;0,0224;0,0352;-0,0097;
44,5410;-0,1842;0,0608;0,0380;0,0224;0,0352;-0,0097;
44,6380;0,0705;-0,0564;0,0280;0,0224;0,0352;-0,0097;
44,6380;0,0705;-0,0564;0,0280;0,0224;0,0352;-0,0097;
44,6390;0,0705;-0,0564;0,0280;0,0192;-0,0287;0,0073;
44,6420;0,0705;-0,0564;0,0280;0,0192;-0,0287;0,0073;
44,7380;0,0705;-0,0564;0,0280;0,0192;-0,0287;0,0073;
44,7380;0,0705;-0,0564;0,0280;-0,0021;0,0565;-0,0044;
44,7390;0,0234;-0,0712;0,1920;-0,0021;0,0565;-0,0044;
44,7430;0,0234;-0,0712;0,1920;-0,0021;0,0565;-0,0044;
44,8390;0,0234;-0,0712;0,1920;-0,0021;0,0565;-0,0044;
44,8390;0,0234;-0,0712;0,1920;0,0054;-0,0138;0,0073;
44,8400;-0,2153;0,0175;0,2164;0,0054;-0,0138;0,0073;
44,8430;-0,2153;0,0175;0,2164;0,0054;-0,0138;0,0073;
44,9400;-0,2153;0,0175;0,2164;0,0054;-0,0138;0,0073;
44,9400;-0,2153;0,0175;0,2164;0,0341;-0,0127;0,0169;
44,9400;0,1996;-0,0166;-0,1239;0,0341;-0,0127;0,0169;
44,9520;0,1996;-0,0166;-0,1239;0,0341;-0,0127;0,0169;
45,0390;0,1996;-0,0166;-0,1239;0,0341;-0,0127;0,0169;
45,0390;0,1996;-0,0166;-0,1239;-0,0117;0,0065;0,0031;
45,0390;-0,0475;-0,0155;0,2057;-0,0117;0,0065;0,0031;
45,0450;-0,0475;-0,0155;0,2057;-0,0117;0,0065;0,0031;
45,1400;-0,0475;-0,0155;0,2057;-0,0117;0,0065;0,0031;
45,1400;-0,0475;-0,0155;0,2057;0,0192;-0,0479;0,0201;
45,1410;0,0277;-0,0055;-0,0088;0,0192;-0,0479;0,0201;
45,1470;0,0277;-0,0055;-0,0088;0,0192;-0,0479;0,0201;
45,2390;0,0808;-0,0106;-0,1311;0,0192;-0,0479;0,0201;
45,2390;0,0808;-0,0106;-0,1311;0,0192;-0,0479;0,0201;
45,2400;0,0808;-0,0106;-0,1311;0,0054;0,0256;0,0062;
45,2460;0,0808;-0,0106;-0,1311;0,0054;0,0256;0,0062;
45,3420;0,0808;-0,0106;-0,1311;0,0054;0,0256;0,0062;
45,3420;0,0808;-0,0106;-0,1311;-0,0159;-0,0255;-0,0002;
45,3430;0,0180;0,0096;0,1658;-0,0159;-0,0255;-0,0002;
45,3480;0,0180;0,0096;0,1658;-0,0159;-0,0255;-0,0002;
45,4420;-0,0412;-0,0320;0,0728;-0,0159;-0,0255;-0,0002;
45,4420;-0,0412;-0,0320;0,0728;-0,0159;-0,0255;-0,0002;
45,4430;-0,0412;-0,0320;0,0728;0,0213;-0,0042;-0,0055;
45,4490;-0,0412;-0,0320;0,0728;0,0213;-0,0042;-0,0055;
45,5420;-0,0412;-0,0320;0,0728;0,0213;-0,0042;-0,0055;
45,5420;-0,0412;-0,0320;0,0728;0,0032;0,0022;-0,0023;
45,5420;-0,0415;-0,0431;0,0809;0,0032;0,0022;-0,0023;
45,5520;-0,0415;-0,0431;0,0809;0,0032;0,0022;-0,0023;
45,6420;-0,0163;0,0325;-0,0106;0,0032;0,0022;-0,0023;
45,6430;-0,0163;0,0325;-0,0106;0,0032;0,0022;-0,0023;
45,6430;-0,0163;0,0325;-0,0106;-0,0085;0,0139;0,0169;
45,6520;-0,0163;0,0325;-0,0106;-0,0085;0,0139;0,0169;
45,7430;-0,0163;0,0325;-0,0106;-0,0085;0,0139;0,0169;
45,7430;-0,0163;0,0325;-0,0106;-0,0021;0,0043;0,0212;
45,7440;0,0787;0,0080;0,0918;-0,0021;0,0043;0,0212;
45,7530;0,0787;0,0080;0,0918;-0,0021;0,0043;0,0212;
45,8430;-0,0026;-0,0680;0,1424;-0,0021;0,0043;0,0212;
45,8440;-0,0026;-0,0680;0,1424;-0,0021;0,0043;0,0212;
45,8440;-0,0026;-0,0680;0,1424;0,0299;-0,0191;0,0041;
45,8540;-0,0026;-0,0680;0,1424;0,0299;-0,0191;0,0041;
45,9440;-0,0026;-0,0680;0,1424;0,0299;-0,0191;0,0041;
45,9440;-0,0026;-0,0680;0,1424;-0,0021;0,0118;-0,0012;
45,9450;0,0442;-0,0522;0,0829;-0,0021;0,0118;-0,0012;
45,9520;0,0442;-0,0522;0,0829;-0,0021;0,0118;-0,0012;
46,0440;-0,0679;-0,0020;0,2669;-0,0021;0,0118;-0,0012;
46,0450;-0,0679;-0,0020;0,2669;-0,0021;0,0118;-0,0012;
46,0460;-0,0679;-0,0020;0,2669;-0,0085;-0,0031;-0,0033;
46,0560;-0,0679;-0,0020;0,2669;-0,0085;-0,0031;-0,0033;
46,1450;0,1524;-0,0573;-0,0381;-0,0085;-0,0031;-0,0033;
46,1460;0,1524;-0,0573;-0,0381;-0,0085;-0,0031;-0,0033;
46,1460;0,1524;-0,0573;-0,0381;0,0331;-0,0287;0,0009;
46,1560;0,1524;-0,0573;-0,0381;0,0331;-0,0287;0,0009;
46,2460;-0,0180;-0,0405;-0,1413;0,0331;-0,0287;0,0009;
46,2590;-0,0180;-0,0405;-0,1413;0,0331;-0,0287;0,0009;
46,2590;-0,0180;-0,0405;-0,1413;0,0213;0,0224;-0,0119;
46,2590;-0,0180;-0,0405;-0,1413;0,0213;0,0224;-0,0119;
46,3440;-0,0180;-0,0405;-0,1413;0,0213;0,0224;-0,0119;
46,3440;-0,0180;-0,0405;-0,1413;-0,0159;0,0128;-0,0055;
46,3440;-0,0576;-0,0249;-0,0258;-0,0159;0,0128;-0,0055;
46,3540;-0,0576;-0,0249;-0,0258;-0,0159;0,0128;-0,0055;
46,4430;-0,0576;-0,0249;-0,0258;-0,0159;0,0128;-0,0055;
46,4440;-0,0981;-0,0175;-0,0055;-0,0159;0,0128;-0,0055;
46,4440;-0,0981;-0,0175;-0,0055;-0,0149;0,0086;0,0031;
46,4530;-0,0981;-0,0175;-0,0055;-0,0149;0,0086;0,0031;
